total_feed,total_harvest_weight,initial_age,fasting_avg,harvest_population,pond_length,total_seed_type,volume_ponds,pond_depth,total_live_shrimp,total_seed,pond_width,death_abw,target_cultivation_day,FCR,area,death_quantity
597.9,460.0,0.0,0.0,460.0,20.0,0,360.0,1.0,50000.0,50000,18.0,0.0,120.0,1.299782608695652,360.0,0.0
812.867,653.0,0.0,0.5,653.0,31.0,0,930.0,1.0,84419.16666666667,85000,30.0,10.0,100.0,1.2448192955589583,815.93,580.8333333333334
579.2,553.0,0.0,0.1818181818181818,553.0,20.0,1,360.0,1.0,85000.0,85000,18.0,0.0,120.0,1.047377938517179,360.0,0.0
2135.1,1169.0,0.0,1.0,1169.0,30.0,1,870.0,1.0,94997.0,94997,29.0,0.0,120.0,1.826432848588537,1067.5,0.0
867.0,412.5,0.0,1.0,412.5,32.0,1,8000.0,8.0,110681.8,110830,31.25,5.569,120.0,2.101818181818182,1000.0,148.2
2130.0,989.2,0.0,1.0,989.2,32.0,1,2100.0,2.1,110722.0,110830,31.25,11.41,120.0,2.1532551556813586,1000.0,108.0
2009.4,832.3,0.0,1.0,832.3,32.0,1,2100.0,2.1,110482.45454545454,110830,31.25,11.97909090909091,120.0,2.41427369938724,1000.0,347.54545454545456
2586.4,1454.0,0.0,1.0,1454.0,32.0,1,2100.0,2.1,110830.0,110830,31.25,0.0,120.0,1.7788170563961485,1000.0,0.0
2073.8,1005.3,0.0,1.0,1005.3,32.0,1,2100.0,2.1,110830.0,110830,31.25,0.0,120.0,2.062866805928578,1000.0,0.0
2361.7,1216.5,0.0,1.0,1216.5,32.0,1,2100.0,2.1,110830.0,110830,31.25,0.0,120.0,1.9413892314015615,1000.0,0.0
635.0,448.96,0.0,1.0,448.96,30.0,0,1620.0,2.0,100000.0,100000,27.0,0.0,120.0,1.4143799002138275,810.0,0.0
2960.4,850.0,0.0,0.0,850.0,34.5,0,1000.5,1.0,199400.0,200000,29.0,5.0,120.0,3.482823529411765,1000.0,600.0
7509.0,3013.45,0.0,1.0,3013.45,60.0,0,4900.8,2.0,320860.0,320860,40.84,0.0,150.0,2.491828303107734,2450.0,0.0
7050.0,2925.8100000000004,0.0,0.3333333333333333,2925.8100000000004,60.0,0,5100.0,2.0,334010.0,334010,42.5,0.0,140.0,2.4095891394178017,2550.0,0.0
5935.0,2990.63,0.0,1.0,2990.63,60.0,0,4320.0,2.0,281410.0,281410,36.0,0.0,140.0,1.984531687303344,2160.0,0.0
1992.0,893.7,0.0,1.0,893.7,60.0,0,4311.6,2.0,283047.1666666667,284040,35.93,7.688333333333333,140.0,2.228935884525008,2156.0,992.8333333333334
3386.5,1736.1,0.0,0.6153846153846154,1736.1,54.83,0,6763.828799999999,3.0,199640.2608695652,199708,41.12,11.686376811594204,120.0,1.950636484073498,2255.0,67.73913043478261
2694.5,1323.2,0.0,1.0,1323.2,53.04,0,6329.7936,3.0,199621.7068965517,199708,39.78,10.99603448275862,120.0,2.0363512696493347,2110.0,86.29310344827586
2799.5,1438.2,0.0,0.6,1438.2,51.9,0,6059.844,3.0,199504.56,199708,38.92,11.262266666666664,120.0,1.9465303852037268,2020.0,203.44
1163.5,464.68,0.0,0.2647058823529412,464.68,50.99,0,5849.572800000001,3.0,199317.9302325581,199708,38.24,6.55046511627907,120.0,2.503873633468193,1950.0,390.0697674418605
6600.6,5129.13,0.0,0.0,5129.13,38.0,1,2888.0,2.0,250700.0,250700,38.0,0.0,120.0,1.2868849103064264,1444.0,0.0
6166.9,4844.21,0.0,0.0,4844.21,45.0,1,3150.0,2.0,257600.0,257600,35.0,0.0,120.0,1.2730455533513203,1575.0,0.0
7166.9,4680.96,0.0,0.0,4680.96,45.0,1,3690.0,2.0,397500.0,409400,41.0,14.023333333333332,120.0,1.531074822258682,1845.0,11900.0
7065.3,5137.84,0.0,0.0,5137.84,46.0,1,3680.0,2.0,409400.0,409400,40.0,0.0,120.0,1.375149868427199,1840.0,0.0
9672.7,7860.71,0.0,0.0,7860.71,51.0,1,4896.0,2.0,522100.0,522100,48.0,0.0,120.0,1.230512256526446,2448.0,0.0
796.6,620.0,0.0,0.5507155923572717,620.0,25.0,0,750.0,1.2,75000.0,75000,25.0,0.0,120.0,1.2848387096774194,625.0,0.0
9714.8,8132.610000000001,0.0,0.0,8132.610000000001,56.0,1,4816.0,2.0,496800.0,496800,43.0,0.0,120.0,1.1945488594682394,2408.0,0.0
143.5,110.0,0.0,0.1851851851851851,110.0,75.0,0,1687.5,1.5,25000.0,25000,15.0,0.0,85.0,1.3045454545454545,1125.0,0.0
8458.3,6614.35,0.0,0.0096153846153846,6614.35,45.0,1,3600.0,2.0,414000.0,414000,40.0,0.0,120.0,1.2787802278379583,1800.0,0.0
1870.425,1410.65,0.0,0.5507155923572717,1410.65,32.0,1,1228.8,1.2,162435.0,162435,32.0,0.0,110.0,1.3259313082621484,1.02,0.0
3373.525,2401.38,0.0,0.5507155923572717,2401.38,32.0,0,1228.8,1.2,162435.0,162435,32.0,0.0,120.0,1.404827640773222,1.02,0.0
3475.425,2488.5,0.0,0.5507155923572717,2488.5,32.0,1,1228.8,1.2,162435.0,162435,32.0,0.0,120.0,1.3965943339361062,1024.0,0.0
2968.125,2127.32,0.0,0.5507155923572717,2127.32,30.0,1,998.64,1.2,135915.0,135915,27.74,0.0,120.0,1.3952414305323129,832.0,0.0
3426.025,2355.68,0.0,0.5507155923572717,2355.68,32.0,1,1228.8,1.2,162435.0,162435,32.0,0.0,120.0,1.4543677409495348,1024.0,0.0
3517.525,2497.26,0.0,0.5507155923572717,2497.26,32.0,1,1228.8,1.2,148699.0,148699,32.0,0.0,120.0,1.4085537749373316,1024.0,0.0
3639.125,2651.66,0.0,0.5507155923572717,2651.66,32.0,1,1228.8,1.2,162435.0,162435,32.0,0.0,120.0,1.3723950280201838,1024.0,0.0
3995.625,2844.3,0.0,0.5507155923572717,2844.3,32.48,1,1325.184,1.2,175695.0,175695,34.0,0.0,120.0,1.4047832507119502,1104.0,0.0
4241.95,3000.0,2.0,0.5507155923572717,3000.0,40.0,2,2720.0,1.7,250000.0,250000,40.0,0.0,120.0,1.4139833333333334,1600.0,0.0
4586.0,2022.11,0.0,1.0,2022.11,60.0,0,4344.0,2.0,540118.4,540302,36.2,12.974,140.0,2.2679280553481265,2172.0,183.6
1556.0,620.76,0.0,0.8666666666666667,620.76,45.0,0,2091.6,2.0,160370.0,160370,23.24,0.0,140.0,2.506604807010761,1046.0,0.0
1966.0,1229.59,0.0,0.5,1229.59,40.0,0,1638.4,2.0,87584.0,87584,20.48,0.0,140.0,1.598906952724079,819.0,0.0
9333.44,5175.95,0.0,0.0,5175.95,54.0,1,2527.2,1.2,979955.0,980000,39.0,6.67,100.0,1.80323225688038,2106.0,45.0
419.1,411.0,0.0,0.5507155923572717,411.0,27.0,0,459.0,1.0,25000.0,25000,17.0,0.0,80.0,1.0197080291970804,459.0,0.0
400.1,455.0,0.0,0.5507155923572717,455.0,27.0,0,459.0,1.0,25000.0,25000,17.0,0.0,80.0,0.8793406593406594,459.0,0.0
5914.5,4571.35,1.0,1.0,4571.35,47.61,1,2890.26027,1.7,247072.0,247072,35.71,0.0,120.0,1.2938191125159964,2162.0,0.0
2782.5,2408.44,1.0,1.0,2408.44,47.61,1,2890.26027,1.7,194128.0,194128,35.71,0.0,120.0,1.1553121522645364,1680.0,0.0
6520.0,5941.25,1.0,1.0,5941.25,76.0,1,6201.599999999999,1.7,403178.0,405904,48.0,18.18,120.0,1.097412160740585,3686.0,2726.0
7091.5,6258.169999999999,1.0,1.0,6258.169999999999,55.0,1,4955.5,1.7,317664.0,317664,53.0,0.0,120.0,1.133158734901737,2805.0,0.0
600.0,430.0,0.0,0.0,430.0,30.0,2,540.0,1.0,75000.0,75000,18.0,0.0,120.0,1.3953488372093024,540.0,0.0
8721.199,4922.45,0.0,1.0,4922.45,35.0,0,2047.5,1.3,179934.41666666666,180000,45.0,15.314523809523813,140.0,1.7717191642373211,1575.0,65.58333333333333
10776.325,5590.31,0.0,1.0,5590.31,36.0,0,2152.8,1.3,189871.86170212767,190000,46.0,13.20744680851064,140.0,1.92767932368688,1656.0,128.13829787234042
9845.025,5369.13,0.0,1.0,5369.13,36.0,0,2199.6,1.3,192402.7252747253,192500,47.0,14.041538461538462,140.0,1.8336350581937852,1692.0,97.27472527472528
9152.675,5084.53,0.0,1.0,5084.53,35.0,0,2184.0,1.3,191876.1862745098,192000,48.0,13.11421568627451,140.0,1.8001024676813786,1680.0,123.81372549019608
8801.815,4961.46,0.0,1.0,4961.46,35.0,0,1729.0,1.3,167920.3908045977,168000,38.0,15.078275862068963,140.0,1.7740372793492238,1330.0,79.60919540229885
8447.155,4598.52,0.0,1.0,4598.52,35.0,0,1729.0,1.3,167915.843373494,168000,38.0,14.990843373493975,140.0,1.8369290554352276,1330.0,84.1566265060241
7352.325,4416.7,0.0,1.0,4416.7,35.0,0,1729.0,1.3,153922.48235294118,154000,38.0,14.622117647058824,140.0,1.6646647949826794,1330.0,77.51764705882353
8188.976,4357.75,0.0,1.0,4357.75,36.0,0,1778.4,1.3,173848.65853658537,174000,38.0,15.86341463414634,140.0,1.8791752624634277,1368.0,151.34146341463415
7901.576,4489.53,0.0,1.0,4489.53,36.0,0,1778.4,1.3,173853.9894736842,174000,38.0,13.928315789473684,140.0,1.7600007127694883,1368.0,146.01052631578946
7428.264,4268.73,0.0,0.5,4268.73,34.0,0,1679.6,1.3,163915.66292134832,164000,38.0,13.47820224719101,140.0,1.740157845541883,1292.0,84.33707865168539
8597.095,4616.41,0.0,1.0,4616.41,36.0,0,1778.4,1.3,173926.4096385542,174000,38.0,11.846385542168674,142.0,1.862290177865484,1368.0,73.59036144578313
6718.75,3610.36,0.0,0.5,3610.36,35.0,0,1729.0,1.3,153870.02380952382,154000,38.0,14.57190476190476,140.0,1.8609640035896695,1330.0,129.97619047619048
5906.3,4134.530000000001,1.0,0.4,4134.530000000001,52.78,1,3166.8,1.2,376965.2941176471,377740,50.0,7.999803921568628,100.0,1.4285299659211566,2639.0,774.7058823529412
3376.3,2189.52,1.0,0.25,2189.52,50.0,1,2730.0,1.2,323031.1071428572,324412,45.5,6.253571428571428,100.0,1.542027476341847,2275.0,1380.892857142857
4644.5,3174.88,1.0,0.1428571428571428,3174.88,45.0,1,2316.06,1.2,277089.875,277750,42.89,9.15375,100.0,1.4628899359975809,1930.0,660.125
4367.5,3086.76,1.0,0.2857142857142857,3086.76,45.0,1,2349.5399999999995,1.2,276918.6341463415,277750,43.51,8.582439024390244,100.0,1.4149140198784484,1958.0,831.3658536585366
3323.0,2097.7200000000003,1.0,0.25,2097.7200000000003,52.0,1,2856.048,1.2,339301.7777777777,342188,45.77,6.778148148148148,100.0,1.5841008332856623,2380.0,2886.222222222222
5207.9,4204.18,1.0,0.0,4204.18,48.0,1,2620.8,1.2,295199.3,295400,45.5,8.88175,100.0,1.23874334590812,2184.0,200.7
5203.5,3452.36,1.0,0.0,3452.36,48.0,1,2589.696,1.2,289237.9210526316,289800,44.96,8.103947368421052,100.0,1.5072298369810797,2158.0,562.078947368421
2124.07,1090.4,1.0,0.6666666666666666,1090.4,44.0,1,2209.152,1.2,246477.2608695652,249200,41.84,4.192608695652174,100.0,1.9479732208363905,1841.0,2722.7391304347825
5245.5,4009.96,1.0,0.0,4009.96,50.0,1,2547.6,1.2,289536.9761904762,289800,42.46,8.253809523809524,100.0,1.3081177867110896,2123.0,263.0238095238095
4164.8,3289.86,1.0,0.0,3289.86,46.0,1,2373.6,1.2,265229.48387096776,266000,43.0,8.33516129032258,100.0,1.265950526770136,1978.0,770.516129032258
4532.3,3150.17,1.0,0.0,3150.17,49.0,1,2644.824,1.2,294007.48148148146,295400,44.98,7.788518518518519,100.0,1.438747750121422,2204.0,1392.5185185185185
764.7,404.3,0.0,1.0,404.3,28.0,1,1386.504,2.1,58328.0,58328,23.58,0.0,100.0,1.891417264407618,660.24,0.0
717.3,463.0,0.0,1.0,463.0,29.0,1,1705.2,2.1,71008.0,71008,28.0,0.0,100.0,1.5492440604751618,812.0,0.0
946.2,488.7,0.0,1.0,488.7,29.0,1,1705.2,2.1,71008.0,71008,28.0,0.0,100.0,1.936157151626765,812.0,0.0
971.3,505.0,0.0,1.0,505.0,31.0,1,827.08,1.0,71008.0,71008,26.68,0.0,100.0,1.9233663366336635,827.08,0.0
746.3,390.0,0.0,1.0,390.0,31.0,1,827.08,1.0,71008.0,71008,26.68,0.0,100.0,1.9135897435897435,827.08,0.0
6661.0,1482.92,0.0,1.0,1482.92,33.0,1,1900.8,1.8,912284.0,912284,32.0,0.0,120.0,4.491813449140884,1056.0,0.0
6662.0,1980.84,0.0,1.0,1980.84,33.0,1,1900.8,1.8,912284.0,912284,32.0,0.0,120.0,3.363219644191353,1056.0,0.0
6565.0,1762.9499999999998,0.0,1.0,1762.9499999999998,33.0,1,1900.8,1.8,912368.0,912368,32.0,0.0,120.0,3.723871919226297,1056.0,0.0
3768.0,16748.57,0.0,1.0,16748.57,33.0,1,1900.8,1.8,571048.0,571048,32.0,0.0,120.0,0.2249744306528855,1056.0,0.0
8315.5,4.3,8.0,0.5507155923572717,4.3,40.0,2,1980.0,1.5,300000.0,300000,33.0,0.0,120.0,1933.8372093023256,1320.0,0.0
597.0,475.0,0.0,0.0571428571428571,475.0,22.0,0,440.0,1.0,100000.0,100000,20.0,0.0,130.0,1.256842105263158,1250.0,0.0
382.0,250.0,0.0,0.0151515151515151,250.0,22.0,2,858.0,1.3,50000.0,50000,30.0,0.0,120.0,1.528,660.0,0.0
3399.7,992.78,0.0,0.5507155923572717,992.78,50.0,0,3000.0,1.2,322048.5,325000,50.0,6.43625,71.0,3.4244243437619613,2500.0,2951.5
3312.7,996.63,0.0,0.5507155923572717,996.63,50.0,0,3000.0,1.2,322221.75,325000,50.0,6.1625,71.0,3.323901548217493,2500.0,2778.25
3613.7,1349.87,0.0,0.5507155923572717,1349.87,50.0,0,3000.0,1.2,322418.5,325000,50.0,6.32625,71.0,2.6770726069917843,2500.0,2581.5
5173.7,2976.2200000000003,0.0,0.5507155923572717,2976.2200000000003,50.0,0,3000.0,1.2,324425.0,325000,50.0,9.8975,100.0,1.7383459556081202,2500.0,575.0
3934.7,1606.01,0.0,0.5507155923572717,1606.01,50.0,0,3000.0,1.2,324523.5,325000,50.0,5.88,73.0,2.449984744802336,2500.0,476.5
3715.7,1155.97,0.0,0.5507155923572717,1155.97,50.0,0,3000.0,1.2,321975.8571428572,325000,50.0,6.448571428571428,72.0,3.214356773964722,2500.0,3024.1428571428573
3560.7,1258.62,0.0,0.5507155923572717,1258.62,50.0,0,3000.0,1.2,322888.0,325000,50.0,6.177142857142857,74.0,2.829050865233351,2500.0,2112.0
4921.7,2696.31,0.0,0.5507155923572717,2696.31,50.0,0,3000.0,1.2,323793.25,325000,50.0,9.2725,75.0,1.825346492057664,2500.0,1206.75
3904.7,1673.41,0.0,0.5507155923572717,1673.41,50.0,0,3000.0,1.2,322429.0,325000,50.0,6.892857142857143,73.0,2.333379147967324,2500.0,2571.0
4860.7,2831.05,0.0,0.5507155923572717,2831.05,50.0,0,3000.0,1.2,324461.25,325000,50.0,7.2875,73.0,1.7169248158810333,2500.0,538.75
3239.7,918.11,0.0,0.5507155923572717,918.11,50.0,0,3000.0,1.2,320472.28571428574,325000,50.0,4.308571428571429,73.0,3.5286621428804823,2500.0,4527.714285714285
4962.7,3682.3,0.0,0.5507155923572717,3682.3,50.0,0,3000.0,1.2,323438.5,325000,50.0,8.1175,74.0,1.3477174591966978,2500.0,1561.5
4706.48,3743.57,0.0,0.5507155923572717,3743.57,45.0,0,2430.0,1.2,263184.3333333333,263250,45.0,8.346666666666666,75.0,1.2572170414871366,2025.0,65.66666666666667
3963.7,1677.7800000000002,0.0,0.5507155923572717,1677.7800000000002,50.0,0,3000.0,1.2,323299.5,325000,50.0,5.616666666666667,74.0,2.36246706958004,2500.0,1700.5
5158.7,3582.6600000000003,0.0,0.5507155923572717,3582.6600000000003,50.0,0,3000.0,1.2,322281.0,325000,50.0,7.983333333333333,75.0,1.4399077780196836,2500.0,2719.0
7483.2,23100.0,8.0,0.5507155923572717,23100.0,50.0,2,25000.0,10.0,300000.0,300000,50.0,0.0,120.0,0.3239480519480519,2500.0,0.0
6284.65,4037.52,0.0,1.0,4037.52,50.0,2,2800.0,1.4,337627.79545454547,337995,40.0,13.071363636363635,120.0,1.5565619489191385,2000.0,367.20454545454544
6177.0,3861.46,0.0,1.0,3861.46,50.0,2,2800.0,1.4,331267.9782608696,331470,40.0,11.196739130434782,120.0,1.5996540168744466,2000.0,202.0217391304348
4806.5,2929.7,0.0,1.0,2929.7,50.0,2,2800.0,1.4,356921.25,357570,40.0,10.341666666666669,120.0,1.6406116667235555,2000.0,648.75
3661.05,4641.76,0.0,1.0,4641.76,50.0,2,2800.0,1.4,354690.7826086957,356265,40.0,6.977391304347826,120.0,0.7887202268105201,2000.0,1574.2173913043478
3600.75,2404.86,0.0,1.0,2404.86,50.0,2,2800.0,1.4,342312.3448275862,343215,40.0,6.820689655172414,120.0,1.4972805069733788,2000.0,902.6551724137933
4566.55,3106.7,0.0,1.0,3106.7,50.0,2,2800.0,1.4,349324.06666666665,349740,40.0,7.924666666666667,120.0,1.4699037563974635,2000.0,415.9333333333333
4772.25,3384.98,0.0,1.0,3384.98,50.0,2,2800.0,1.4,339037.5,339300,40.0,8.61404761904762,120.0,1.409831077288492,2000.0,262.5
5861.05,3518.34,0.0,0.5,3518.34,50.0,1,2800.0,1.4,342862.7083333333,343215,40.0,11.624166666666667,120.0,1.6658566255677394,2000.0,352.2916666666667
105.566,33.6,1.0,0.5507155923572717,33.6,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,3.141845238095238,19.62,0.0
124.043,26.33,1.0,0.5507155923572717,26.33,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,4.711090011393847,19.62,0.0
123.368,27.15,1.0,0.5507155923572717,27.15,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,4.543941068139963,19.62,0.0
123.443,29.39,1.0,0.5507155923572717,29.39,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,4.200170125893161,19.62,0.0
2348.2,2007.0,0.0,0.5507155923572717,2007.0,35.59,0,1000.0790000000002,1.0,100000.0,100000,28.1,0.0,100.0,1.1700049825610364,1000.0,0.0
2178.6,1756.4,0.0,0.5507155923572717,1756.4,30.0,0,1050.0,1.0,100000.0,100000,35.0,0.0,100.0,1.240378046003188,1000.0,0.0
2195.3,774.3,1.0,0.0,774.3,40.0,1,1600.0,1.0,169958.0,170000,40.0,23.81,120.0,2.835205992509364,3600.0,42.0
3802.8,3073.3,1.0,0.0259740259740259,3073.3,40.0,1,1600.0,1.0,203000.0,203000,40.0,0.0,120.0,1.2373669996420786,1600.0,0.0
946.6,540.6,0.0,0.0,540.6,40.0,0,1200.0,1.0,149007.9090909091,150000,30.0,5.642727272727273,120.0,1.7510173880873103,1200.0,992.0909090909092
973.5,217.0,0.0,0.6666666666666666,217.0,36.0,2,1814.4,1.4,73200.0,73200,36.0,0.0,120.0,4.486175115207374,1296.0,0.0
660.8,185.9,0.0,0.6666666666666666,185.9,32.0,2,1411.1999999999998,1.4,51600.0,51600,31.5,0.0,120.0,3.5545992469069394,1008.0,0.0
3809.0,845.99,0.0,0.8,845.99,50.0,0,3420.0000000000005,2.0,296274.8333333333,296348,34.2,6.115833333333334,140.0,4.502417286256339,1710.0,73.16666666666667
1639.0,441.08,0.0,0.8333333333333334,441.08,50.0,0,3192.0,2.0,277642.28571428574,278278,31.92,5.261428571428572,140.0,3.715879205586288,1596.0,635.7142857142857
3680.0,1524.37,0.0,1.0,1524.37,50.0,0,3420.0000000000005,2.0,193859.3333333333,195156,34.2,5.69,140.0,2.4141120594081493,1710.0,1296.6666666666667
1591.0,770.54,0.0,1.0,770.54,60.0,0,4272.0,2.0,241798.92307692303,242138,35.6,6.966153846153846,140.0,2.0647857346795755,2136.0,339.0769230769231
278.35,200.0,0.0,0.5507155923572717,200.0,25.0,2,517.5,0.9,116100.0,120000,23.0,3.33,120.0,1.39175,575.0,3900.0
507.0,294.0,1.0,0.5507155923572717,294.0,45.0,0,1350.0,1.0,139483.25,154080,30.0,3.05,120.0,1.7244897959183674,1350.0,14596.75
13205.9,3800.0,4.0,0.0,3800.0,31.0,2,1534.5,1.5,600000.0,600000,33.0,0.0,120.0,3.475236842105263,1023.0,0.0
8009.7,6200.0,6.0,0.0,6200.0,50.0,2,3000.0,1.2,520000.0,520000,50.0,0.0,120.0,1.2918870967741936,2500.0,0.0
313.6,36.0,0.0,0.5507155923572717,36.0,30.0,0,930.0,1.0,90000.0,90000,31.0,0.0,120.0,8.711111111111112,930.0,0.0
442.8,432.0,0.0,1.0,432.0,22.0,0,374.0,1.0,40000.0,40000,17.0,0.0,120.0,1.025,374.0,0.0
10809.0,5300.0,10.0,0.010204081632653,5300.0,40.0,2,12000.0,10.0,400000.0,400000,30.0,0.0,120.0,2.039433962264151,1200.0,0.0
284.7,231.5,0.0,1.0,231.5,20.0,1,360.0,1.0,39475.0,40000,18.0,6.826666666666667,120.0,1.229805615550756,360.0,525.0
1886.25,1313.0,0.0,0.0136986301369863,1313.0,26.0,0,780.0,1.2,81250.0,100000,25.0,1.5,90.0,1.4365955826351866,798.0,18750.0
1363.75,1260.0,0.0,0.0161290322580645,1260.0,33.75,0,996.3,1.2,125000.0,125000,24.6,0.0,90.0,1.0823412698412698,900.0,0.0
312.55,330.0,0.0,1.0,330.0,24.0,0,480.0,1.0,40000.0,40000,20.0,0.0,120.0,0.947121212121212,480.0,0.0
175.7,91.0,0.0,0.3333333333333333,91.0,48.5,0,1989.955,1.1,39574.25,40000,37.3,3.93,90.0,1.9307692307692303,1750.0,425.75
5291.0,4104.0,0.0,0.5507155923572717,4104.0,40.0,2,1200.0,1.0,250000.0,250000,30.0,0.0,120.0,1.2892300194931774,1200.0,0.0
5335.0,3865.0,0.0,0.5507155923572717,3865.0,36.0,2,1555.2,1.2,249786.6,250000,36.0,34.606,120.0,1.3803363518758085,1296.0,213.4
814.6,650.0,0.0,0.5507155923572717,650.0,34.0,2,1734.0,1.5,75000.0,75000,34.0,0.0,120.0,1.2532307692307694,1156.0,0.0
5126.0,3334.5400000000004,0.0,0.5507155923572717,3334.5400000000004,64.0,1,3840.0,1.2,450225.5,451440,50.0,7.77,90.0,1.5372435178465391,3200.0,1214.5
5518.0,3154.4,0.0,0.5507155923572717,3154.4,60.0,1,4530.24,1.2,513836.0,516780,62.92,7.014285714285714,90.0,1.749302561501395,3775.2,2944.0
3117.0,1697.32,0.0,0.5507155923572717,1697.32,57.5,1,3910.0,1.7,334998.71428571426,336700,40.0,7.334285714285714,90.0,1.8364244809464327,2300.0,1701.2857142857142
3721.0,2886.19,0.0,0.5507155923572717,2886.19,50.0,1,3000.0,1.2,332864.5,334800,50.0,7.385,90.0,1.2892429119358046,2500.0,1935.5
3373.0,3392.49,0.0,0.5507155923572717,3392.49,55.0,1,3300.0,1.5,300819.14285714284,302400,40.0,17.315714285714286,90.0,0.9942549572732712,2200.0,1580.857142857143
1886.0,2802.61,0.0,0.5507155923572717,2802.61,52.5,1,2520.0,1.2,276144.5,280800,40.0,5.8,90.0,0.6729441484901575,2100.0,4655.5
2570.0,719.86,0.0,0.8333333333333334,719.86,50.0,0,3000.0,2.0,129466.66666666669,129624,30.0,9.62,140.0,3.570138638068513,1502.0,157.33333333333334
2982.0,1206.12,0.0,0.8333333333333334,1206.12,50.0,0,3360.0,2.0,145110.0,145336,33.6,8.85,140.0,2.472390806884887,1679.0,226.0
3038.0,1059.63,0.0,1.0,1059.63,50.0,0,3329.9999999999995,2.0,143372.0,143372,33.3,0.0,140.0,2.8670384945688587,1663.0,0.0
3574.0,1332.87,0.0,1.0,1332.87,60.0,0,4716.0,2.0,202292.0,202292,39.3,0.0,140.0,2.6814317975496484,2358.0,0.0
1186.0,179.1,0.0,1.0,179.1,50.0,0,2166.0,2.0,94272.0,94272,21.66,0.0,140.0,6.621998883305416,1083.0,0.0
2817.0,958.54,0.0,0.875,958.54,50.0,0,3550.0,2.0,153192.0,153192,35.5,0.0,140.0,2.9388444926659294,1775.0,0.0
4660.5,1953.64,0.0,1.0,1953.64,65.0,0,5388.5,2.0,231752.0,231752,41.45,0.0,140.0,2.3855469789725845,2694.0,0.0
3100.9,2500.0,1.0,0.0,2500.0,45.0,2,2295.0,1.7,399783.5555555556,400000,30.0,5.375555555555556,120.0,1.24036,1400.0,216.44444444444449
285.2,252.5,0.0,1.0,252.5,20.0,1,360.0,1.0,69000.0,69000,18.0,0.0,120.0,1.1295049504950494,360.0,0.0
347.5,360.0,0.0,0.0833333333333333,360.0,20.0,0,360.0,1.0,60000.0,60000,18.0,0.0,120.0,0.9652777777777778,360.0,0.0
69.281,16.63,0.0,1.0,16.63,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,4.1660252555622375,19.62,0.0
74.531,17.64,0.0,1.0,17.64,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,4.225113378684807,19.62,0.0
61.581,13.86,0.0,1.0,13.86,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,4.443073593073594,19.62,0.0
79.231,19.68,0.0,1.0,19.68,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,4.025965447154471,19.62,0.0
67.781,25.07,0.0,1.0,25.07,5.0,0,25.0,1.0,9820.0,9820,5.0,0.0,100.0,2.7036697247706423,19.62,0.0
3176.479,1782.18,0.0,0.8333333333333334,1782.18,27.0,1,729.0,1.0,94736.3846153846,95436,27.0,12.48076923076923,122.0,1.7823558787552325,572.26,699.6153846153846
2731.087,1199.7,0.0,0.8888888888888888,1199.7,27.0,1,801.9000000000001,1.1,96418.5,97605,27.0,10.400833333333331,120.0,2.276474952071351,572.26,1186.5
8625.332,4442.400000000001,0.0,0.9090909090909092,4442.400000000001,41.0,1,1517.0,1.0,252299.38461538465,253773,37.0,11.683076923076923,122.0,1.9415928327030432,1517.0,1473.6153846153843
7962.982,3689.65,0.0,0.9166666666666666,3689.65,41.0,1,1668.7,1.1,251383.53846153847,253773,37.0,11.14846153846154,122.0,2.1581944086837503,1517.0,2389.4615384615386
8558.967,4463.110000000001,0.0,0.9090909090909092,4463.110000000001,44.0,1,1821.6,1.15,265332.76923076925,266787,36.0,11.186153846153845,121.0,1.9177136570687252,1584.0,1454.2307692307693
7691.611,3726.15,0.0,0.8888888888888888,3726.15,42.0,1,1543.5,1.05,245203.84615384616,247266,35.0,10.90153846153846,121.0,2.064224735987547,1470.0,2062.153846153846
5600.154,2664.9,0.0,0.8,2664.9,43.0,1,1560.9,1.1,236976.75,238590,33.0,8.749166666666666,120.0,2.1014499605988965,1419.0,1613.25
6481.2300000000005,3580.36,0.0,0.7272727272727273,3580.36,42.0,1,1593.9,1.15,230629.7272727273,232083,33.0,8.905454545454546,120.0,1.8102174083053104,1386.0,1453.2727272727273
6143.09,3048.4300000000003,0.0,0.4482758620689655,3048.4300000000003,42.0,1,1593.9,1.15,229951.0833333333,232083,33.0,9.598333333333334,120.0,2.0151651833894824,1386.0,2131.9166666666665
5925.1,2211.92,0.0,0.5,2211.92,53.8,1,4341.66,1.5,527478.8888888889,527618,53.8,14.243333333333332,125.0,2.678713515859525,2894.44,139.11111111111111
5296.7,3263.01,0.0,0.5,3263.01,47.6,1,3398.6400000000003,1.5,412419.0,412776,47.6,11.114,100.0,1.6232558282076976,2265.76,357.0
4645.8,2556.15,0.0,0.3333333333333333,2556.15,45.6,1,3119.04,1.5,378717.4615384616,379288,45.6,9.786153846153846,100.0,1.8174989730649609,2079.36,570.5384615384615
